image_id,bottle_type,split
9065972b-2e3b-4174-ae3a-f708e49914b5_000000015763.png,"0,5L NRW brown crown cap",train
cf17279f-f392-4c42-ad8a-923a180a7ac4_000000015764.png,"0,5L NRW brown crown cap",train
eca31ac5-50d2-44b8-9ac9-041563045afd_000000015765.png,"0,5L NRW brown crown cap",train
8304085b-2c83-45af-8ff5-bb2fec9bd450_000000015766.png,"0,5L NRW brown crown cap",train
3a5cd7bb-b75e-46f9-8749-7fc958410816_000000015767.png,"0,5L NRW brown crown cap",train
b1bd93f8-69f6-4f31-accd-5f63901d13f6_000000015768.png,"0,5L NRW brown crown cap",train
552d2320-21f1-461c-ad46-ab60baec46bf_000000015769.png,"0,5L NRW brown crown cap",train
9ad7c85a-5037-43bb-a97a-329ca30e326c_000000015770.png,"0,5L NRW brown crown cap",train
708b0283-7e8c-4e7c-87e3-bcdd804fc7fd_000000015771.png,"0,5L NRW brown crown cap",train
13b55cf8-8e5d-4dd3-8472-d36dec34be9b_000000015772.png,"0,5L NRW brown crown cap",train
5a79bb8f-5b64-4b4d-a22f-f62cf9c550b8_000000015773.png,"0,33L Vichy brown crown cap",train
29446713-6933-4300-8939-bd3c29a48842_000000015774.png,"0,5L NRW brown crown cap",train
b1b67871-0c5b-457a-b69c-00cd4dcba4a4_000000015775.png,"0,33L Vichy brown crown cap",train
1918f087-539d-40c6-80b6-9f61608a8b42_000000015776.png,"0,5L NRW brown crown cap",train
defcf4e5-8794-4da5-9bbc-f6401cc58aeb_000000015777.png,"0,5L NRW brown crown cap",train
ccd2b783-8371-409e-b482-90250c1dcef1_000000015778.png,"0,5L NRW brown crown cap",train
64b9131e-7080-4a06-a8c2-6b43efc557df_000000015779.png,"0,5L NRW brown crown cap",train
1306995f-fdc5-47a8-b0cc-eadd8d24ba48_000000015780.png,"0,5L Euro brown crown cap",train
6db7f3f1-73b3-4b03-9c26-9183741923ad_000000015781.png,"0,5L NRW brown crown cap",train
5b774335-18c5-456d-a44c-45d7cc7680af_000000015782.png,"0,5L NRW brown crown cap",train
fa222369-cb97-433b-ab79-16cf642041c4_000000015783.png,"0,5L Euro brown crown cap",train
446f9660-2484-4282-a3d5-76cf61a5dae6_000000015784.png,"0,5L NRW brown crown cap",train
c29ab7e0-056c-4c95-89df-670101a0869d_000000015785.png,"0,33L Vichy brown crown cap",train
5ed5efc3-047b-4aec-87b4-445b630198fc_000000015786.png,"0,5L NRW brown crown cap",train
d3fbf498-8a93-4200-aa35-07cf5233a514_000000015787.png,"0,5L NRW brown crown cap",train
90b1940d-3084-45ee-bb97-cfd04cbaface_000000015788.png,"0,33L Vichy brown crown cap",train
f2bd9b5d-efae-416e-9c81-d4c5e64b446b_000000015789.png,"0,5L NRW brown crown cap",train
896ac510-7fc7-4386-a8fe-5fb905c82e9f_000000015790.png,"0,5L NRW brown crown cap",train
3a2d93eb-adc8-4503-9cec-d23d05df363a_000000015791.png,"0,5L NRW brown crown cap",train
28cfef1d-9f33-48a3-87a1-277efd2c8f2a_000000015792.png,"0,5L NRW brown crown cap",train
75f54100-f390-4673-b897-4e1a798d68cf_000000015793.png,"0,5L NRW brown crown cap",train
ccef52d2-a759-413e-becf-ed03bb2e06fb_000000015794.png,"0,5L NRW brown crown cap",train
2e5e52a8-d503-4ef2-94ae-81c8b43b96ac_000000015795.png,"0,33L Vichy brown crown cap",train
56327c6b-7110-4570-9dde-670a15df5135_000000015796.png,"0,5L NRW brown crown cap",train
4bb6d004-3c2e-4298-b210-f53d4375ad11_000000015797.png,"0,5L NRW brown crown cap",train
575d6fde-b5b4-4bc2-9b12-0cd45c922fed_000000015798.png,"0,33L Vichy brown crown cap",train
048426a5-7f04-46a0-bdd9-167b3ea0348a_000000015799.png,"0,5L NRW brown crown cap",train
5854e7f5-40b6-4046-8741-c8878cafa5f1_000000015800.png,"0,33L Vichy brown crown cap",train
00d0f663-a5a1-40f9-bee5-f2bb004cf805_000000015801.png,"0,5L NRW brown crown cap",train
e99e811c-15b4-4013-8c11-8bfa00b44848_000000015802.png,"0,5L Euro brown crown cap",train
b3c0d804-150b-4b30-a733-507d63d2c737_000000015803.png,"0,5L NRW brown crown cap",train
4dd0d800-262f-46a1-8a27-761ea8f0d178_000000015804.png,"0,5L NRW brown crown cap",train
bec36490-f4df-4f26-a53a-bde01330c0e4_000000015805.png,"0,5L NRW brown crown cap",train
b7f8ca35-5dd6-4797-a242-35edb07c948d_000000015806.png,"0,5L NRW brown crown cap",train
b3f799b2-4e4d-462f-b4af-c251346e4c84_000000015807.png,"0,5L NRW brown crown cap",train
d425c748-698b-44b4-9065-19361146356f_000000015808.png,"0,5L NRW brown crown cap",train
8af3fa6b-69e2-4f6d-a349-3857b93711e1_000000015809.png,"0,5L NRW brown crown cap",train
d91d3d0d-a507-4778-9f69-2ccd59bc86c3_000000015810.png,"0,33L Vichy brown crown cap",train
46bb72dc-2d0d-4ab3-b130-dfaa0cabf879_000000015811.png,"0,5L Euro brown crown cap",train
e6667c23-afc1-4757-9eda-33a4ca413e6f_000000015812.png,"0,5L Euro brown crown cap",train
dacf6a6d-06af-4358-85de-001fc7f480b0_000000015813.png,"0,5L NRW brown crown cap",train
919087ca-976a-468f-858a-af0911f78b89_000000015814.png,"0,5L NRW brown crown cap",train
c9948a95-1744-45a9-9bb9-cc3ff6eb4b62_000000015815.png,"0,5L NRW brown crown cap",train
6cec9bc1-2828-4a40-ae35-23000758be16_000000015816.png,"0,5L NRW brown crown cap",train
9a5234f2-580f-401c-b4d0-2163541bf9e8_000000015817.png,"0,33L Vichy brown crown cap",train
ecc7de57-3990-4bf9-a7c2-1431579c6119_000000015818.png,"0,5L Euro brown crown cap",train
ecd91702-a517-4e7b-b30c-8678a398f27f_000000015819.png,"0,5L NRW brown crown cap",train
3a2a05b0-7113-464b-ad5b-b2b56967b6f7_000000015820.png,"0,5L NRW brown crown cap",train
c77441a0-b434-477d-a25b-e1ec2f6d0a06_000000015821.png,"0,33L Vichy brown crown cap",train
4a44751e-bcee-4b34-8566-28c2183ecf44_000000015822.png,"0,5L NRW brown crown cap",train
2373b38b-0708-49e0-9964-6e18bbc9731b_000000015823.png,"0,5L NRW brown crown cap",train
9634c9c6-ca1d-4895-8f0e-c6f38cd4222e_000000015824.png,"0,33L Vichy brown crown cap",train
101a5348-ae04-4f1c-a822-497f21b917d5_000000015825.png,"0,5L NRW brown crown cap",train
c1e72aba-9f71-431c-a0b5-21bf8757f0c1_000000015826.png,"0,5L NRW brown crown cap",train
18b2b6f1-8810-4dd8-b45d-77e58cc408e2_000000015827.png,"0,5L NRW brown crown cap",train
9ccc247e-e792-478e-83f2-8a9e66156375_000000015828.png,"0,5L NRW brown crown cap",train
7cf4bbdb-f684-44c2-b420-24a1827c7808_000000015829.png,"0,5L NRW brown crown cap",train
14f5cda6-9133-4185-a9c6-9989a616c832_000000015830.png,"0,5L NRW brown crown cap",train
e74ceb24-c7b4-40d1-ba4a-c6ac734317b6_000000015831.png,"0,5L NRW brown crown cap",train
1d389b61-261f-4d11-bd3d-80deb0ddf277_000000015832.png,"0,5L NRW brown crown cap",train
9faff4cd-ecc1-4867-b015-c63b348df127_000000015833.png,"0,5L NRW brown crown cap",train
728b788d-209a-4096-901a-1020e4199e14_000000015834.png,"0,33L Vichy brown crown cap",train
524afa32-94ae-4a8d-808e-4d3a63cd31c7_000000015835.png,"0,33L Vichy brown crown cap",train
91752983-ba56-47be-b3e9-9e45f78a2d77_000000015836.png,"0,33L Vichy brown crown cap",train
3349e5eb-d50c-49a7-ad5d-7ad8dd567b61_000000015837.png,"0,5L NRW brown crown cap",train
7448118b-8028-4dd6-92bc-ad0668f3eafe_000000015838.png,"0,5L Euro brown crown cap",train
10dd9032-8a06-4649-a279-0a052a10b09a_000000015839.png,"0,5L NRW brown crown cap",train
a4658b1b-2cd3-4f79-b8e1-96b236104d24_000000015840.png,"0,5L NRW brown crown cap",train
eabd5f4e-3133-4eb3-a9a2-cb656cf16949_000000015841.png,"0,5L NRW brown crown cap",train
7b7e4a71-64dc-4c6b-a43e-b332de548789_000000015842.png,"0,33L Vichy brown crown cap",train
ca875484-1455-4c61-95d2-d4abddd95c7a_000000015843.png,"0,5L NRW brown crown cap",train
a1f5817b-4b5b-450c-9a3d-7114f564b9c6_000000015844.png,"0,5L NRW brown crown cap",train
2c2985ef-46c3-48c2-95d4-27f2db20b7d3_000000015845.png,"0,5L NRW brown crown cap",train
93d9aa7e-b5bf-43b9-9a29-193df0c6d2a5_000000015846.png,"0,5L NRW brown crown cap",train
1beeba49-f48c-4c0c-88fe-be9c81f821e5_000000015847.png,"0,5L NRW brown crown cap",train
20a10853-8c69-43ad-96d7-b1ccbe30c45b_000000015848.png,"0,33L Vichy brown crown cap",train
48ceaf51-863e-42bd-af4d-5d9133977051_000000015849.png,"0,5L NRW brown crown cap",train
64a0068b-ea0c-4f7f-9fc7-2576cbd275f7_000000015850.png,"0,5L NRW brown crown cap",train
cb92bf79-5f4b-4bde-8171-fb8674ff3f31_000000015851.png,"0,5L Euro brown crown cap",train
0229c972-6ded-471d-a215-d572c2624f7f_000000015852.png,"0,5L NRW brown crown cap",train
7cda9b5f-be17-45b8-8b66-d9cf8e7c2075_000000015853.png,"0,5L NRW brown crown cap",train
5373bf53-f24d-44b4-bcd3-8b6de196948f_000000015854.png,"0,5L Euro brown crown cap",train
e3c29faa-c453-4b57-afbe-8c1f2a33af98_000000015855.png,"0,5L NRW brown crown cap",train
0d0acb35-3416-44bd-b6b6-6c2c2851afc8_000000015856.png,"0,5L NRW brown crown cap",train
1f2ee696-5a03-4519-816c-975519821172_000000015857.png,"0,5L NRW brown crown cap",train
d5e1aa6b-0268-48e4-98c0-330719852c3c_000000015858.png,"0,5L NRW brown crown cap",train
28c21216-fd94-4f37-988a-f1bf788c508a_000000015859.png,"0,5L NRW brown crown cap",train
210b2cb9-a5de-40bd-96cd-ecd11c7db5d0_000000015860.png,"0,33L Vichy brown crown cap",train
f1356c81-cd61-4de5-b083-87f0419d1c28_000000015861.png,"0,5L NRW brown crown cap",train
d1e7cba0-cb9a-439c-91ae-470aafaf6797_000000015862.png,"0,5L Euro brown crown cap",train
f9473ba7-1149-4d80-9b4f-b06300bca352_000000015863.png,"0,5L NRW brown crown cap",train
74d0a375-b7b9-448c-aeeb-3ab8fdbfc14b_000000015864.png,"0,5L Euro brown crown cap",train
1e8aa9f5-89b0-4e9a-9e90-33aff0f08f05_000000015865.png,"0,5L NRW brown crown cap",train
56839070-6b5f-4996-8c50-c8149f829ca8_000000015866.png,"0,5L NRW brown crown cap",train
8a1e2cbb-4f1b-4ed4-8c57-b3f522eb0665_000000015867.png,"0,5L NRW brown crown cap",train
1cff2c11-e9f7-4993-955a-e7fa5c0f47b8_000000015868.png,"0,5L NRW brown crown cap",train
062d0856-bf8a-4235-a53d-fe7ca1d47270_000000015869.png,"0,5L NRW brown crown cap",train
8b2eaaa4-5da7-46f2-99fa-c11d6586f07c_000000015870.png,"0,5L NRW brown crown cap",train
e6841631-025c-4057-9d72-b9d4a202d364_000000015871.png,"0,33L Vichy brown crown cap",train
23c251c9-6c85-47ee-8940-7fe9c6327998_000000015872.png,"0,33L Vichy brown crown cap",train
a40bdd00-0a0d-45d3-9921-b77526208942_000000015873.png,"0,5L NRW brown crown cap",train
19971c9e-6a50-410a-812f-3d61e55129c7_000000015874.png,"0,5L NRW brown crown cap",train
41aa9bf1-d4c3-45cf-8c51-c659353d97f8_000000015875.png,"0,33L Vichy brown crown cap",train
0fdb3ab1-1a48-46a8-b711-c328522ea15b_000000015876.png,"0,33L Vichy brown crown cap",train
6e817254-a457-4b3c-8f1f-3ed7edc91bfb_000000015877.png,"0,5L NRW brown crown cap",train
0bdb378c-20d4-4264-b3a9-464ecca9159c_000000015878.png,"0,5L NRW brown crown cap",train
04d42e4c-b73a-4608-a8ad-d2bdaff49ee7_000000015879.png,"0,5L Euro brown crown cap",train
1e393e6a-f844-47d3-b37a-092fce4c1882_000000015880.png,"0,5L NRW brown crown cap",train
03d7c155-41c8-4c20-8b5d-3f58dd90ee3e_000000015881.png,"0,5L NRW brown crown cap",train
f8b32876-3726-49f3-a7b8-debf862a8469_000000015882.png,"0,5L NRW brown crown cap",train
73997728-383a-4a55-87b9-c9a6001bd906_000000015883.png,"0,5L Euro brown crown cap",train
162ef5c3-08e9-4a43-bdaf-0a1805ebd73c_000000015884.png,"0,5L NRW brown crown cap",train
870ff221-1cad-4a43-a835-1b8a561f9545_000000015885.png,"0,5L NRW brown crown cap",train
a6ef1cb8-6997-48ba-950a-581cfb078b91_000000015886.png,"0,5L NRW brown crown cap",train
4528fbec-a1c1-425e-97c8-27b6017937dd_000000015887.png,"0,5L NRW brown crown cap",train
e5967d4d-df0e-4b0f-828d-86b6e2c2a55a_000000015888.png,"0,5L NRW brown crown cap",train
3fe6308a-cd63-419b-9950-0fb3c47efec3_000000015889.png,"0,5L NRW brown crown cap",train
8225da92-2814-4206-84b8-4c9b4957c8e1_000000015890.png,"0,33L Vichy brown crown cap",train
ffa48b82-22f2-413f-a27f-63635b8721b2_000000015891.png,"0,5L NRW brown crown cap",train
5ad43490-88db-4cda-a5e2-266762adb809_000000015892.png,"0,5L NRW brown crown cap",train
f5ce1f2d-5dcf-4f81-ac41-e036e438ec35_000000015893.png,"0,33L Vichy brown crown cap",train
ad852d62-0435-4138-9b45-9a2a07735522_000000015894.png,"0,5L NRW brown crown cap",train
54e1616f-fd75-4dcd-b0b3-5a3efbc9d327_000000015895.png,"0,5L NRW brown crown cap",train
5758bd62-6170-47b6-bc27-5d61ec616e66_000000015896.png,"0,5L NRW brown crown cap",train
4c3d442c-6e90-48fa-93c3-251aed6a5837_000000015897.png,"0,5L NRW brown crown cap",train
6a8e7a2e-0b48-436d-bc5e-d91d281f32f8_000000015898.png,"0,5L NRW brown crown cap",train
00b431f9-148c-4031-a313-4a328449e62f_000000015899.png,"0,33L Vichy brown crown cap",train
7d8beb63-b50d-4128-876e-bf19b5ba8130_000000015900.png,"0,5L Euro brown crown cap",train
1ca877fd-edab-4a01-b877-638e5505fa37_000000015901.png,"0,5L NRW brown crown cap",train
3ab2d5b7-25b7-4dca-bc70-73a21f627073_000000015902.png,"0,5L NRW brown crown cap",train
550542c7-4c30-4640-b2d9-4099708db39c_000000015903.png,"0,5L NRW brown crown cap",train
3c1bf8a0-68f3-4b9c-a1da-0b6a5fcbabef_000000015904.png,"0,5L NRW brown crown cap",train
575306aa-a91f-4526-ad8d-dfb304405d5d_000000015905.png,"0,5L Euro brown crown cap",train
5297d282-6403-48e6-9288-c20de7ea1f2f_000000015906.png,"0,5L NRW brown crown cap",train
b5b2cd09-d10e-446d-9ec9-a31c8a2e2016_000000015907.png,"0,5L Euro brown crown cap",train
b43bda4c-162a-4d5a-8a08-82b5313f4635_000000015908.png,"0,5L NRW brown crown cap",train
4a06f49f-1ae9-425d-a522-f2a9ef1f9c96_000000015909.png,"0,5L NRW brown crown cap",train
62737b8b-a231-4e83-957f-5ae8deb74369_000000015910.png,"0,5L NRW brown crown cap",train
77cd64ac-fa60-4c9d-9eed-9166ffce7e7e_000000015911.png,"0,5L NRW brown crown cap",train
e71a513d-752e-494c-91b1-0718b842b818_000000015912.png,"0,33L Vichy brown crown cap",train
63390499-11d9-4c2b-bfb7-7889c99925c2_000000015913.png,"0,5L NRW brown crown cap",train
d1b871e6-12bd-457e-9703-edd4ccc409a5_000000015914.png,"0,5L NRW brown crown cap",train
0bc54e57-e064-4517-bf16-4d892894c595_000000015915.png,"0,5L NRW brown crown cap",train
4b234d56-cf4b-415b-85e4-2e333f696ab4_000000015916.png,"0,5L NRW brown crown cap",train
1677a6f2-1ed1-43b5-bead-bad698622534_000000015917.png,"0,5L Euro brown crown cap",train
31c083a1-648a-4e81-bbe2-a7049a217704_000000015918.png,"0,5L NRW brown crown cap",train
77466be9-b8b3-469c-b10f-7789e5e0ca3f_000000015919.png,"0,5L NRW brown crown cap",train
daf4abd7-9738-487c-8071-a449da3e5281_000000015920.png,"0,5L NRW brown crown cap",train
babddc49-7402-4a83-863e-494d75536179_000000015921.png,"0,5L NRW brown crown cap",train
0204c35c-114d-4d26-abe8-8834b4820253_000000015922.png,"0,5L NRW brown crown cap",train
f1bab997-59db-4284-80cb-f1ebda1de8b9_000000015923.png,"0,5L Euro brown crown cap",train
59f7cad9-7453-449c-8373-fa8994e295cf_000000015924.png,"0,5L NRW brown crown cap",train
ac6c4a94-1303-439d-aa32-7ccc40ea9601_000000015925.png,"0,5L NRW brown crown cap",train
dd0bf009-50a8-492b-969f-7211e76de784_000000015926.png,"0,5L NRW brown crown cap",train
35da7b1a-3d19-4ac4-901e-4db810cd7ed4_000000015927.png,"0,5L NRW brown crown cap",train
5d1da1c4-89ea-4a1d-b1e5-0cf071385330_000000015928.png,"0,5L Euro brown crown cap",train
90197b49-42cf-43e2-b144-5a554bbd2ef9_000000015929.png,"0,5L NRW brown crown cap",train
df96fcac-9b55-4022-9af6-e8e3a4441001_000000015930.png,"0,5L NRW brown crown cap",train
b41f916b-a3eb-479f-ad0b-b3cff1324bd4_000000015931.png,"0,5L NRW brown crown cap",train
3c76dd6d-b741-4c3d-b17d-55aef4dd8751_000000015932.png,"0,5L NRW brown crown cap",train
4f2f7b8a-373d-4bf6-a681-51865e7f6178_000000015933.png,"0,33L Vichy brown crown cap",train
2ed618c3-1cd2-41c4-aa21-72ab2fc08919_000000015934.png,"0,5L NRW brown crown cap",train
ccb765e5-10ce-41de-b909-5df44ab493ac_000000015935.png,"0,5L NRW brown crown cap",train
179be4f6-8930-400d-a57b-f5bd627d3dcf_000000015936.png,"0,33L Vichy brown crown cap",train
a27843d8-b837-412c-aa62-64bc04f47610_000000015937.png,"0,5L NRW brown crown cap",train
cd35966d-8996-4040-8cc0-428e99da7bf6_000000015938.png,"0,5L NRW brown crown cap",train
cd4d5338-4171-458f-b2da-0a0c3b3f454d_000000015939.png,"0,5L NRW brown crown cap",train
96fa73f4-1090-4533-8846-fcf8e4519fe1_000000015940.png,"0,5L NRW brown crown cap",train
78d84cda-7be7-4dad-b17b-3c29926c5f9a_000000015941.png,"0,5L NRW brown crown cap",train
730dace9-0613-4224-a4d5-6e561e97977f_000000015942.png,"0,5L NRW brown crown cap",train
320ee7f9-1cb9-495b-98dd-dae7613e3ff8_000000015943.png,"0,5L NRW brown crown cap",train
61caf9ce-6289-4124-9405-9f69d172cc59_000000015944.png,"0,5L Euro brown crown cap",train
9d541197-d5e0-4a2c-afb6-20b68ffc4dc0_000000015945.png,"0,5L NRW brown crown cap",train
3e85a84c-ffca-41fb-9a1c-75ffd896ed2a_000000015946.png,"0,5L NRW brown crown cap",train
6523774c-c44b-45ff-ad2f-1ffff44f367a_000000015947.png,"0,5L Euro brown crown cap",train
7e84b4a8-0b50-4b13-ae36-e41fb491cb58_000000015948.png,"0,5L NRW brown crown cap",train
80075486-f6bc-4049-ac1c-7ed8ede6d140_000000015949.png,"0,5L NRW brown crown cap",train
5d895d17-9796-470d-bbbc-5e0ef26780d1_000000015950.png,"0,5L NRW brown crown cap",train
4d181947-766a-4b6a-91eb-0a2bf7801eae_000000015951.png,"0,5L NRW brown crown cap",train
39799ddd-7e88-43e6-95cf-f1199908d3f8_000000015952.png,"0,5L NRW brown crown cap",train
b15ae8fd-95dc-4242-88a5-b8b06f920e62_000000015953.png,"0,33L Vichy brown crown cap",train
f3bbfd3a-121d-48b2-bb35-431d8dd507d1_000000015954.png,"0,5L NRW brown crown cap",train
b961679b-5c60-4ac1-9c14-9767cea0b9ea_000000015955.png,"0,5L NRW brown crown cap",train
e6f085ba-0a8a-4880-8c01-9efc4eda0cbb_000000015956.png,"0,5L NRW brown crown cap",train
049c2f16-e4f4-4ecd-962c-de091a372b80_000000015957.png,"0,5L NRW brown crown cap",train
da757935-fcf3-4d4c-a955-f30e6007d80a_000000015958.png,"0,5L NRW brown crown cap",train
d2b46afb-8e47-4256-b8f8-86ef07d1233f_000000015959.png,"0,5L NRW brown crown cap",train
7452db89-47f7-4780-852e-babf9c1e40ae_000000015960.png,"0,33L Vichy brown crown cap",train
cb5dd65f-19c8-479e-90e6-582768c60884_000000015961.png,"0,5L NRW brown crown cap",train
1f9203ef-ef96-4c77-a3d9-9308d88c765d_000000015962.png,"0,33L Vichy brown crown cap",train
b9d72e3b-df14-471b-a6a1-fcb01e41cc17_000000015963.png,"0,5L NRW brown crown cap",train
8ee7eb93-9ac0-4f3f-a6ff-f1617deaf4b4_000000015964.png,"0,5L NRW brown crown cap",train
b9bc2a2f-d33a-47a7-99b0-6d6f6fd05590_000000015965.png,"0,33L Vichy brown crown cap",train
96ffcff5-cd1d-463b-818f-c7844981d367_000000015966.png,"0,5L NRW brown crown cap",train
0e471710-b6c1-4bcd-9991-c3d51d0bd410_000000015967.png,"0,5L NRW brown crown cap",train
870f7426-d044-45bf-ab56-ea1ee25bd91a_000000015968.png,"0,5L NRW brown crown cap",train
14f96f4f-91e1-40b6-8a56-b5e4a54ea355_000000015969.png,"0,5L NRW brown crown cap",train
9e77c990-0f05-4a4a-af4d-1950bde66780_000000015970.png,"0,5L Euro brown crown cap",train
4c3921ab-6d32-4bef-8420-e9495b224909_000000015971.png,"0,33L Vichy brown crown cap",train
31425c7c-7e9b-4c65-9201-9f80d3a08211_000000015972.png,"0,5L Euro brown crown cap",train
b3d740a4-5df2-4d0d-9b72-950ea11e0a56_000000015973.png,"0,5L NRW brown crown cap",train
7c18524a-fffb-4700-a42c-ab731c38f8d0_000000015974.png,"0,5L NRW brown crown cap",train
79185e4b-561c-4a58-b3e0-0b102070e1c7_000000015975.png,"0,5L NRW brown crown cap",train
eaa0249c-bd88-4546-aa69-68fc5c2ad57b_000000015976.png,"0,5L NRW brown crown cap",train
cc7e0fd6-d221-4ba8-806c-44a759e98242_000000015977.png,"0,33L Vichy brown crown cap",train
e4c565d2-f201-43c0-bc74-5b13ab8f6688_000000015978.png,"0,5L NRW brown crown cap",train
3db645a6-445e-4cc1-9c03-b3a877c6e386_000000015979.png,"0,5L NRW brown crown cap",train
0991a982-ab9a-4df4-a424-2266262486a4_000000015980.png,"0,5L NRW brown crown cap",train
dc188515-d01c-4a6c-8abd-36d33fe54fd7_000000015981.png,"0,5L Euro brown crown cap",train
77808369-ab80-40a9-a00e-f0f5e8927c0c_000000015982.png,"0,33L Vichy brown crown cap",train
07f43cdd-65c9-4f9c-8314-d4df861d857e_000000015983.png,"0,5L Euro brown crown cap",train
22ff0aeb-8ce9-4bc9-bf4c-db64ae91b901_000000015984.png,"0,5L NRW brown crown cap",train
09296673-2dc5-4a9a-9deb-6d1f48fee90e_000000015985.png,"0,5L NRW brown crown cap",train
ef3677bf-db32-4907-bcd0-857aca7e5b5e_000000015986.png,"0,5L NRW brown crown cap",train
c7950a79-45f3-4a43-88b7-6be462390a58_000000015987.png,"0,5L NRW brown crown cap",train
3aca67f4-61e2-43bf-968a-5b792faf3f67_000000015988.png,"0,5L Euro brown crown cap",train
5c5336a8-dbe0-46c9-b503-bd7d1280f020_000000015989.png,"0,33L Vichy brown crown cap",train
3894ac25-b347-4f9c-ac57-88a3ed7b1b01_000000015990.png,"0,5L Euro brown crown cap",train
e8cf169c-c2ca-4f82-b3ed-050657125c99_000000015991.png,"0,33L Vichy brown crown cap",train
89cb4a68-1368-476c-8a29-4846fd0a74fe_000000015992.png,"0,5L NRW brown crown cap",train
971455ae-4986-4534-90f2-2a85235b14cf_000000015993.png,"0,5L NRW brown crown cap",train
6e6e9f78-fbbd-435a-8cae-49509ba671d5_000000015994.png,"0,5L NRW brown crown cap",train
b6005aa6-6f29-4727-8c29-ee8bc5f61abb_000000015995.png,"0,33L Vichy brown crown cap",train
9ade9d8d-b160-4f5b-b2cc-4d2361f2d3e1_000000015996.png,"0,5L NRW brown crown cap",train
b1ed012f-fd5b-4e9c-979d-01964ccfa868_000000015997.png,"0,5L NRW brown crown cap",train
b5e96b7a-41e1-427f-b1de-990475937abc_000000015998.png,"0,5L NRW brown crown cap",train
9cd70ebd-eeea-4a89-8da6-5bff1751dcd5_000000015999.png,"0,5L NRW brown crown cap",train
81b35197-6edd-4673-acd8-0bd7270707b1_000000016000.png,"0,5L NRW brown crown cap",train
b2ab06ea-03d1-4879-8574-e0dfbf73fff8_000000016001.png,"0,5L NRW brown crown cap",train
ceb5869c-bb61-42fc-b7b4-855d0bf9fb9a_000000016002.png,"0,5L NRW brown crown cap",train
5fdafaf8-aabc-4066-9c1f-feda005fcab9_000000016003.png,"0,5L NRW brown crown cap",train
039659d7-2138-4d8e-a587-abd3722312e0_000000016004.png,"0,5L NRW brown crown cap",train
b25adc23-c527-48c6-988d-f62180e2558e_000000016005.png,"0,5L NRW brown crown cap",train
b551f58b-d307-4666-b3ff-64f7382cf963_000000016006.png,"0,5L NRW brown crown cap",train
38d30307-cd65-4632-85e3-ef2380e29c1b_000000016007.png,"0,5L NRW brown crown cap",train
4a57a4ac-f633-45d8-9547-6d277eb8b1a1_000000016008.png,"0,5L NRW brown crown cap",train
5f103482-c564-40df-a684-862116b1ec01_000000016009.png,"0,5L Euro brown crown cap",train
2e633f45-7df0-4152-a773-eb04691b3c7a_000000016010.png,"0,33L Vichy brown crown cap",train
1ec29c29-4eda-4b87-8eec-c2c4eddb0d3c_000000016011.png,"0,5L NRW brown crown cap",train
384c88a0-b19e-4ae8-ab6f-d4bded9b3fe0_000000016012.png,"0,33L Vichy brown crown cap",train
39b72134-5262-402d-aac9-0ada2fbdf25c_000000016013.png,"0,5L NRW brown crown cap",train
11e3c6ed-e45d-426f-b55c-8c52755cc8ba_000000016014.png,"0,5L NRW brown crown cap",train
420b425c-ad01-4521-9391-8d42cbf35fa4_000000016015.png,"0,5L Euro brown crown cap",train
26e7df8f-bbcc-4c10-8309-62d56fc0fa53_000000016016.png,"0,5L Euro brown crown cap",train
c1ffae0e-2f4b-4240-9eff-960034c5526a_000000016017.png,"0,5L Euro brown crown cap",train
804cd78a-96f7-4212-aa62-d37d78617ac1_000000016018.png,"0,33L Vichy brown crown cap",train
1dbb67c3-a970-498c-a259-a1989376b4ce_000000016019.png,"0,5L NRW brown crown cap",train
49536247-ccf9-458d-9348-1b4e5964b42c_000000016020.png,"0,5L NRW brown crown cap",train
66b15187-01b9-4dfb-a087-0029007fafea_000000016021.png,"0,33L Vichy brown crown cap",train
f40d7976-fdfd-43cf-adfe-9a018a99287c_000000016022.png,"0,33L Vichy brown crown cap",train
4661f2ea-8b1c-43d7-a64c-485c0f176573_000000016023.png,"0,5L NRW brown crown cap",train
86475417-e61d-4253-9cc7-758faefb8649_000000016024.png,"0,5L Euro brown crown cap",train
1f5beae1-a3e0-4da1-b643-37005f6049e2_000000016025.png,"0,5L NRW brown crown cap",train
9cf85ab6-59ea-4f8f-baad-9433e7c74923_000000016026.png,"0,5L NRW brown crown cap",train
bda1385f-048b-4749-8d8f-2fd495601fc0_000000016027.png,"0,5L Euro brown crown cap",train
2edb3edb-ac5c-459c-973f-32ac334c48d8_000000016028.png,"0,5L NRW brown crown cap",train
f52e2d1b-a440-4f8b-a2a4-1196b00de6f3_000000016029.png,"0,5L NRW brown crown cap",train
ec926a4c-5826-4397-a9cc-d4798a08d79f_000000016030.png,"0,5L NRW brown crown cap",train
41f53199-ea76-4e2d-a478-1a0e5eae6d02_000000016031.png,"0,5L NRW brown crown cap",train
69f6df6d-3224-4ae9-8190-ac4fea83ac49_000000016032.png,"0,5L NRW brown crown cap",train
520e2394-cfdb-4097-9b1f-524df1aa2124_000000016033.png,"0,5L NRW brown crown cap",train
a4f15075-baa2-4cab-951b-417b0c3a5f74_000000016034.png,"0,5L NRW brown crown cap",train
